cuentaId,numeroCuenta,tipoCuenta,saldo,fechaApertura,moneda,activa,limiteCredito,numeroPrestamos,bancosAsociados
CU-1384,53774258,monetaria,362504.74,2011-10-24,USD,true,63864.7,2,Banistmo
CU-1385,82080753,credito,328449.98,2004-07-26,GTQ,true,56367.73,1,BAC|Banistmo|HSBC
CU-1386,45652454,ahorro,243181.88,2010-10-23,GTQ,true,21050.91,4,Davivienda|BAC
CU-1387,16838823,ahorro,54449.81,2014-12-09,USD,true,85880.83,2,HSBC|Banrural|Citibank
CU-1388,19631001,monetaria,346964.31,2021-09-12,GTQ,true,36528.24,4,Banistmo|G&T Continental
CU-1389,23940174,corriente,170975.7,2021-11-18,GTQ,true,32879.9,5,Davivienda|Banrural
CU-1390,93157881,monetaria,75400.15,2006-06-26,GTQ,true,34951.81,0,Citibank|Industrial|Davivienda
CU-1391,90235982,monetaria,416348.62,2016-03-30,MXN,true,40878.42,0,HSBC
CU-1392,94298106,ahorro,388235.67,2018-06-01,GTQ,true,73606.2,5,Davivienda|BAC
CU-1393,50343569,ahorro,232239.52,2011-04-15,GTQ,true,97580.34,5,Banrural|G&T Continental|Citibank
CU-1394,76129080,credito,360042.31,2011-01-06,MXN,true,34929.95,2,Citibank|BAC|HSBC
CU-1395,39091974,credito,469384.45,2016-09-21,USD,true,12266.12,0,Banistmo
CU-1396,23525516,ahorro,38455.46,2015-08-10,USD,false,84638.38,0,BAC|Industrial
CU-1397,71741754,monetaria,287099.34,2021-12-05,GTQ,true,17809.8,4,Citibank|Davivienda
CU-1398,23135458,credito,451884.63,2007-01-01,GTQ,true,57830.09,1,Banistmo|Industrial|Davivienda
CU-1399,43552643,monetaria,499106.29,2019-03-21,GTQ,true,87919.15,2,Banistmo|BAC|Industrial
CU-1400,17756834,credito,63607.61,2023-12-14,GTQ,true,8537.47,1,Citibank
CU-1401,24290225,corriente,305851.92,2003-05-04,GTQ,false,46809.55,2,Davivienda
CU-1402,95262200,monetaria,487778.13,2010-03-03,GTQ,true,92288.41,2,Banistmo|Industrial
CU-1403,18396069,monetaria,259840.11,2001-01-01,GTQ,true,97339.22,5,BAC
CU-1404,71240454,corriente,402198.65,2019-08-08,USD,true,15336.76,0,G&T Continental|Banistmo|Davivienda
CU-1405,34357127,credito,118260.93,2021-02-13,USD,true,70754.2,0,Banistmo
CU-1406,67601447,ahorro,43774.56,2005-08-30,USD,true,79676.39,1,HSBC
CU-1407,94103913,corriente,160796.8,2007-02-19,USD,true,10820.54,3,G&T Continental|Banistmo|Davivienda
CU-1408,93040008,monetaria,196854.38,2014-04-14,GTQ,true,62911.55,3,Industrial|Banrural
CU-1409,60302748,monetaria,139722.1,2003-06-05,GTQ,true,77246.54,4,Citibank|BAC|Banrural
CU-1410,61277416,credito,93383.91,2000-10-26,USD,true,20607.75,5,Banrural|Citibank|HSBC
CU-1411,39043074,credito,418669.42,2019-03-28,GTQ,true,53705.78,2,Banrural|G&T Continental
CU-1412,61271419,corriente,82489.16,2003-05-05,GTQ,true,19832.63,2,BAC|Davivienda
CU-1413,24937373,corriente,221179.4,2009-04-15,MXN,false,161.94,3,HSBC|Industrial
CU-1414,74814358,ahorro,366023.44,2000-06-22,MXN,true,48316.85,0,Industrial|Banistmo|Davivienda
CU-1415,60629134,corriente,370101.53,2016-09-27,GTQ,true,48278.03,0,Banistmo|Banrural|BAC
CU-1416,76972989,corriente,20419.22,2023-06-26,USD,true,4932.57,2,Banistmo
CU-1417,87081624,corriente,21880.41,2007-04-05,GTQ,true,32850.65,3,Banistmo|Industrial
CU-1418,50065416,ahorro,294205.58,2003-09-27,GTQ,true,90620.74,1,BAC|Industrial|G&T Continental
CU-1419,86387049,ahorro,482610.69,2021-10-28,USD,true,13068.84,5,Davivienda
CU-1420,17124317,ahorro,275931.84,2016-10-06,GTQ,true,39710.6,4,Banistmo
CU-1421,72350425,ahorro,230916.95,2007-11-09,GTQ,true,24660.29,4,Banistmo
CU-1422,28595489,monetaria,476276.58,2018-01-04,USD,true,11308.16,4,BAC|HSBC|Citibank
CU-1423,78456955,credito,183102.62,2012-05-24,GTQ,true,84304.24,4,Industrial
CU-1424,59399803,corriente,377880.67,2013-05-15,GTQ,true,63877.83,0,Citibank|Industrial
CU-1425,42120058,monetaria,425567.16,2021-07-13,GTQ,true,37738.18,1,Citibank|BAC|Banistmo
CU-1426,31867339,ahorro,151781.22,2003-12-19,GTQ,true,18939.83,4,Citibank|HSBC
CU-1427,95199533,credito,282913.82,2000-07-14,MXN,true,75836.69,4,Banrural|Industrial
CU-1428,76161853,ahorro,428438.66,2001-03-15,GTQ,true,50031.7,0,HSBC|BAC|Banrural
CU-1429,44044219,credito,1908.76,2004-03-07,MXN,true,80915.14,5,Citibank|Banrural|Banistmo
CU-1430,70158806,credito,279087.09,2005-03-04,USD,true,83272.83,3,Banistmo|Davivienda
CU-1431,18139099,ahorro,193580.75,2010-01-25,GTQ,true,65605.51,5,Davivienda|Citibank|Banistmo
CU-1432,99697229,corriente,421300.65,2021-03-11,USD,false,22579.83,2,Banistmo|Citibank|Davivienda
CU-1433,70557530,monetaria,456160.65,2022-06-03,EUR,true,86828.11,0,HSBC
CU-1434,82859442,monetaria,448400.97,2001-12-08,GTQ,true,98321.9,5,Banrural
CU-1435,82665652,ahorro,495409.0,2017-05-11,GTQ,true,28951.01,3,Davivienda
CU-1436,89772506,monetaria,408723.04,2013-05-29,USD,true,11736.7,0,Davivienda
CU-1437,87326905,credito,195798.45,2020-03-01,GTQ,true,35109.33,2,G&T Continental|HSBC
CU-1438,85869843,credito,75426.19,2017-05-18,USD,true,50690.99,2,BAC|Banistmo|Banrural
CU-1439,87842257,ahorro,304231.96,2011-07-26,MXN,true,85827.15,5,BAC|Banistmo
CU-1440,68233482,credito,361644.23,2008-02-29,MXN,true,71782.87,3,Industrial
CU-1441,79713086,corriente,465709.75,2021-05-14,GTQ,true,44285.93,3,Davivienda|HSBC
CU-1442,60275978,credito,19960.54,2009-03-14,GTQ,true,40626.79,3,Davivienda
CU-1443,72872396,corriente,439610.54,2019-12-02,GTQ,true,5517.41,3,Citibank
CU-1444,26535987,corriente,276726.27,2018-10-25,GTQ,true,3248.2,4,G&T Continental|Davivienda|Banrural
CU-1445,32006802,corriente,95892.48,2010-11-06,GTQ,true,61678.26,1,HSBC|Industrial
CU-1446,13027638,credito,407104.87,2001-03-27,USD,true,37784.59,2,Industrial|Citibank|BAC
CU-1447,63529606,monetaria,327010.09,2008-07-21,GTQ,true,39178.78,1,HSBC|BAC|Banrural
CU-1448,77893811,monetaria,120841.27,2002-03-06,GTQ,true,94020.58,2,Citibank|G&T Continental|HSBC
CU-1449,74273710,monetaria,122327.17,2005-03-22,MXN,true,76466.87,4,HSBC
CU-1450,32376590,monetaria,174706.64,2013-12-13,MXN,true,646.14,1,Banistmo|Davivienda
CU-1451,50625464,corriente,182264.34,2001-05-04,GTQ,true,95119.66,4,Davivienda|HSBC|Industrial
CU-1452,13679313,corriente,20542.64,2005-10-31,GTQ,true,7516.07,3,Banrural
CU-1453,93407203,monetaria,279871.42,2018-08-08,MXN,true,77568.59,5,Davivienda
CU-1454,85948482,credito,79319.52,2023-04-19,GTQ,true,69966.78,2,HSBC
CU-1455,86152984,monetaria,398500.38,2007-10-16,GTQ,true,91571.35,4,HSBC|G&T Continental
CU-1456,25415612,credito,3675.16,2008-09-24,USD,true,50655.84,3,BAC
CU-1457,53510890,ahorro,350642.7,2008-01-08,GTQ,true,68477.47,1,G&T Continental
CU-1458,31368924,ahorro,40675.67,2021-12-09,GTQ,true,27159.1,3,Davivienda|HSBC
CU-1459,28453471,ahorro,27304.6,2012-01-26,GTQ,true,46646.75,5,BAC|Banistmo|Davivienda
CU-1460,57715975,corriente,202579.77,2020-01-24,GTQ,true,5080.08,5,BAC|Industrial
CU-1461,81746594,monetaria,145823.5,2008-06-17,GTQ,true,37246.31,3,Industrial
CU-1462,84543280,corriente,198647.17,2000-06-20,GTQ,true,86442.86,2,G&T Continental|Banrural
CU-1463,28063312,credito,242455.99,2012-01-07,USD,true,50016.76,0,Davivienda|BAC|Banistmo
CU-1464,58987133,ahorro,361044.62,2019-05-23,GTQ,true,97543.12,5,BAC
CU-1465,92869403,corriente,174873.98,2005-11-11,GTQ,true,15473.74,5,Citibank|Banrural|Banistmo
CU-1466,40446581,corriente,484750.45,2020-03-08,USD,true,57534.91,1,Citibank|HSBC
CU-1467,31679563,ahorro,171507.34,2016-09-07,MXN,true,7732.53,1,Davivienda|BAC|G&T Continental
CU-1468,90737596,corriente,486784.57,2020-12-06,GTQ,true,30270.39,0,G&T Continental|Davivienda
CU-1469,85334855,credito,413276.29,2018-06-25,GTQ,true,60129.01,4,Industrial|Citibank|BAC
CU-1470,33866225,monetaria,326394.22,2021-01-27,USD,true,92400.43,3,Davivienda|Industrial|Banrural
CU-1471,44612467,monetaria,95230.31,2013-09-17,GTQ,true,85992.79,4,Davivienda|Banrural
CU-1472,91013993,credito,180632.53,2004-12-12,GTQ,true,71100.4,2,BAC
CU-1473,31030803,ahorro,381331.05,2010-02-26,GTQ,true,1876.28,2,HSBC
CU-1474,73203169,credito,480484.88,2001-05-15,USD,true,948.38,0,Citibank|Industrial
CU-1475,40608959,credito,207307.43,2012-12-01,EUR,true,69452.28,5,G&T Continental
CU-1476,59119307,monetaria,296746.63,2001-06-25,GTQ,true,23092.89,4,HSBC
CU-1477,94493959,ahorro,456141.59,2014-11-23,GTQ,true,94422.27,0,G&T Continental|Banistmo
CU-1478,34465088,credito,155024.93,2002-12-14,GTQ,true,32825.88,4,BAC
CU-1479,95112080,ahorro,260612.53,2005-08-24,MXN,true,21742.76,2,HSBC|Industrial|G&T Continental
CU-1480,31955860,corriente,287391.89,2010-11-14,USD,true,64738.07,2,Banistmo|Citibank|Industrial
CU-1481,74598923,credito,398523.81,2003-09-12,MXN,true,59512.85,1,Banistmo
CU-1482,31948056,monetaria,232219.14,2010-08-07,GTQ,false,71970.29,1,BAC|HSBC|Davivienda
CU-1483,95383273,ahorro,215878.14,2020-05-01,GTQ,true,64492.12,2,Davivienda
CU-1484,77543479,credito,124334.48,2014-07-28,GTQ,true,5249.75,2,Industrial
CU-1485,26769289,credito,309431.22,2006-06-10,USD,true,73470.74,3,HSBC|Davivienda
CU-1486,40149844,corriente,152541.4,2010-05-15,USD,true,1922.47,2,G&T Continental
CU-1487,56541288,corriente,256448.77,2009-12-23,GTQ,true,82723.55,4,Industrial
CU-1488,43054244,ahorro,467094.0,2010-06-05,GTQ,true,89814.62,5,BAC
CU-1489,34265023,corriente,211261.85,2004-07-20,USD,true,75815.3,2,Citibank
CU-1490,35619133,credito,78219.91,2010-11-04,GTQ,false,91585.45,3,G&T Continental
CU-1491,43358220,corriente,162990.11,2001-04-09,GTQ,true,94720.99,2,Davivienda|BAC|HSBC
CU-1492,45805685,ahorro,136328.11,2006-10-31,EUR,true,67510.37,2,HSBC|BAC
CU-1493,20562429,corriente,185353.54,2016-09-12,EUR,true,23257.02,0,Banrural|HSBC
CU-1494,22231678,corriente,411058.92,2015-06-27,MXN,true,74292.25,5,HSBC|Davivienda|G&T Continental
CU-1495,19178028,credito,54592.63,2022-04-21,EUR,true,49617.77,0,Banistmo|Davivienda
CU-1496,40952501,corriente,479375.61,2005-11-23,MXN,true,1744.94,3,Banistmo
CU-1497,28002338,ahorro,335511.18,2016-05-10,EUR,true,23744.65,1,BAC
CU-1498,71498755,credito,469743.66,2014-01-09,GTQ,true,31439.23,4,Banistmo|HSBC|G&T Continental
CU-1499,99609744,credito,297621.04,2020-08-29,EUR,true,68583.86,5,BAC|HSBC
CU-1500,15641553,ahorro,54206.8,2003-07-12,MXN,true,41759.78,0,Industrial
